1	4	4	87.153566
1	4	4	87.047760
1	4	4	87.369738
1	4	4	86.544026
1	4	4	86.686038
1	4	4	87.514214
1	4	4	86.237078
1	4	4	93.075408
1	4	4	86.475722
1	4	4	86.898632
1	4	4	87.277632
1	4	4	86.805494
1	4	4	87.193414
1	4	4	86.738780
1	4	4	86.654054
1	4	4	87.301242
1	4	4	85.807054
1	4	8	87.291728
1	4	8	86.738708
1	4	8	87.464046
1	4	8	87.068940
1	4	8	87.461834
1	4	8	88.379836
1	4	8	86.854094
1	4	8	86.758190
1	4	8	87.923588
1	4	8	87.338336
1	4	8	86.925622
1	4	8	87.999664
1	4	8	88.197732
1	4	8	88.027304
1	4	8	88.865270
1	4	8	87.084046
1	4	8	87.072422
1	4	8	87.138820
1	4	8	87.005924
1	4	8	86.994330
1	4	16	86.974142
1	4	16	85.538384
1	4	16	86.152164
1	4	16	86.540652
1	4	16	92.562340
1	4	16	93.643878
1	4	16	87.119648
1	4	16	87.566962
1	4	16	87.007074
1	4	16	86.111404
1	4	16	87.329248
1	4	16	86.994860
1	4	16	86.625198
1	4	16	87.134900
1	4	16	87.317360
1	4	16	91.857152
1	4	16	86.061184
1	4	16	86.954828
1	4	16	86.025300
1	4	16	88.246502
1	4	32	85.734130
1	4	32	86.831176
1	4	32	86.625784
1	4	32	86.918096
1	4	32	94.397870
1	4	32	86.748036
1	4	32	86.895324
1	4	32	90.166196
1	4	32	87.125368
1	4	32	92.107474
1	4	32	87.536494
1	4	32	87.574076
1	4	32	87.094258
1	4	32	87.371660
1	4	32	88.893570
1	4	32	87.707416
1	4	32	88.468706
1	4	32	86.730478
1	4	32	86.714008
1	4	32	87.751076
1	4	64	86.322332
1	4	64	86.740304
1	4	64	86.322144
1	4	64	87.037078
1	4	64	87.583818
1	4	64	87.969478
1	4	64	92.356602
1	4	64	86.897090
1	4	64	86.626906
1	4	64	86.876626
1	4	64	86.945560
1	4	64	92.898634
1	4	64	86.606380
1	4	64	86.631652
1	4	64	92.589760
1	4	64	87.179324
1	4	64	86.429438
1	4	64	86.733582
1	4	64	86.972056
1	4	64	87.391824
1	4	128	86.533434
1	4	128	87.262950
1	4	128	88.346614
1	4	128	92.907758
1	4	128	87.185294
1	4	128	87.073950
1	4	128	86.933024
1	4	128	86.621312
1	4	128	85.836840
1	4	128	86.509354
1	4	128	86.699304
1	4	128	94.424350
1	4	128	86.384158
1	4	128	87.531156
1	4	128	86.965410
1	4	128	86.463400
1	4	128	93.117056
1	4	128	86.318712
1	4	128	86.990076
1	4	128	87.242010
1	4	256	86.545768
1	4	256	86.763732
1	4	256	92.991122
1	4	256	88.822548
1	4	256	86.200776
1	4	256	86.324782
1	4	256	86.895910
1	4	256	86.541300
1	4	256	87.447942
1	4	256	86.500450
1	4	256	88.652588
1	4	256	87.610258
1	4	256	87.561230
1	4	256	86.847336
1	4	256	93.615030
1	4	256	86.568578
1	4	256	86.907876
1	4	256	86.512650
1	4	256	87.970114
1	4	256	88.387466
1	4	512	86.741462
1	4	512	87.035974
1	4	512	85.800428
1	4	512	86.424068
1	4	512	87.015622
1	4	512	87.071954
1	4	512	86.229850
1	4	512	87.489166
1	4	512	86.771116
1	4	512	86.544136
1	4	512	87.620838
1	4	512	86.635986
1	4	512	87.011600
1	4	512	87.118676
1	4	512	87.475406
1	4	512	86.299756
1	4	512	86.177272
1	4	512	86.828922
1	4	512	87.620310
1	4	512	86.739762
1	4	1024	86.981118
1	4	1024	86.372102
1	4	1024	87.177884
1	4	1024	87.202456
1	4	1024	86.951824
1	4	1024	86.864248
1	4	1024	86.179376
1	4	1024	86.346164
1	4	1024	86.615798
1	4	1024	86.044486
1	4	1024	93.801076
1	4	1024	85.165748
1	4	1024	86.512934
1	4	1024	87.161994
1	4	1024	85.959110
1	4	1024	86.599806
1	4	1024	87.210040
1	4	1024	88.956790
1	4	1024	87.120192
1	4	1024	86.941960
